motif	ntarget_hits	nrandom_hits	Posison.Test	max.class	max.FC	Poison.Test.P.value	Q1	Median	Q3	IQR	Outlier	max.peak	peak.IQR.ratio	peak.Test
ZNF532_1.motif	193734	204968	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF532_2.motif	121967	131176	Not-Overlapped	NA	NA	0.999999999999989	NA	NA	NA	NA	NA	NA	NA	NA
ZNF534_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF536_1.motif	462225	491709	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF536_2.motif	348328	340907	Not-Overlapped	NA	NA	0.174249376575023	NA	NA	NA	NA	NA	NA	NA	NA
ZNF536_6.motif	135405	147957	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF540_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF541_1.motif	5578	4898	Not-Overlapped	NA	NA	5.0260268891317e-05	NA	NA	NA	NA	NA	NA	NA	NA
ZNF543_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF544_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF546_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF547_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF548_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF549_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF549_2.motif	9699	10399	Not-Overlapped	NA	NA	0.999967471303861	NA	NA	NA	NA	NA	NA	NA	NA
ZNF550_1.motif	6	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF551_1.motif	844631	776025	Overlapped	250	1.19591009935372	2.03040304405682e-81	0.0809988240593607	0.0952791485512076	0.115191370246532	0.034192546187171	0.217769008808045	0.326896179297801	6.19154852909728	significant
ZNF551_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF552_1.motif	42	29	Not-Overlapped	NA	NA	0.354686063969282	NA	NA	NA	NA	NA	NA	NA	NA
ZNF554_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF555_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF556_1.motif	158	152	Not-Overlapped	NA	NA	0.715655602759231	NA	NA	NA	NA	NA	NA	NA	NA
ZNF557_1.motif	8	5	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF558_1.motif	39	28	Not-Overlapped	NA	NA	0.599994091202184	NA	NA	NA	NA	NA	NA	NA	NA
ZNF559_1.motif	4	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_1.motif	1278	1564	Not-Overlapped	NA	NA	0.999942152341853	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_2.motif	44397	39923	Overlapped	200	1.34913793103448	7.78244511875936e-11	0.00304599617428238	0.00689093518023974	0.0106292543955623	0.00758325822127991	0.033379029059402	0.0253634743660301	1.94299330716724	NS
ZNF560_3.motif	114440	124550	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF561_1.motif	7	11	Not-Overlapped	NA	NA	0.296900132199006	NA	NA	NA	NA	NA	NA	NA	NA
ZNF562_1.motif	120	78	Not-Overlapped	NA	NA	0.21703080289566	NA	NA	NA	NA	NA	NA	NA	NA
ZNF563_1.motif	17	42	Not-Overlapped	NA	NA	0.316456428331875	NA	NA	NA	NA	NA	NA	NA	NA
ZNF564_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF565_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF566_1.motif	5	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF567_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF568_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF569_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF570_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF571_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF57_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF572_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF572_2.motif	1706	1665	Not-Overlapped	NA	NA	0.943443504461263	NA	NA	NA	NA	NA	NA	NA	NA
ZNF57_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF573_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_1.motif	71028	79086	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_2.motif	418	378	Not-Overlapped	NA	NA	0.779472863342103	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_3.motif	5112	5539	Not-Overlapped	NA	NA	0.999999494617721	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_6.motif	418	378	Not-Overlapped	NA	NA	0.779472863342103	NA	NA	NA	NA	NA	NA	NA	NA
ZNF575_1.motif	1018	1054	Not-Overlapped	NA	NA	0.999999431041491	NA	NA	NA	NA	NA	NA	NA	NA
ZNF577_1.motif	17	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ZNF578_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_1.motif	34730	30908	Overlapped	0	1.52615384615385	1.1969893485028e-33	0.00238319293826944	0.00487437733305047	0.00787481632673652	0.00549162338846708	0.0243496864921378	0.0465995126161944	7.05159359084662	significant
ZNF579_2.motif	117234	118864	Not-Overlapped	NA	NA	0.999999606616529	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_3.motif	3420	3193	Not-Overlapped	NA	NA	0.178575051217839	NA	NA	NA	NA	NA	NA	NA	NA
ZNF581_1.motif	155603	133929	Overlapped	250	1.38954108858058	3.97478352817673e-55	0.0221826764935761	0.0302228414765584	0.0399061973771285	0.0177235208835524	0.0930767600277857	0.11185934629052	4.05975479624731	significant
ZNF581_2.motif	72690	71741	Overlapped	0	1.27568667344863	9.90788623658823e-15	-0.00415593893293226	0.000914585366054836	0.00692302107610303	0.0110789600090353	0.0401599011032089	0.0400064212621195	2.98614672848677	NS
ZNF582_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF583_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF584_1.motif	15	25	Not-Overlapped	NA	NA	0.338770663662968	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585A_1.motif	119	118	Not-Overlapped	NA	NA	0.552689886866558	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585A_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585B_1.motif	390	384	Not-Overlapped	NA	NA	0.966406176123754	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585B_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF586_1.motif	1	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF587_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF589_1.motif	322	303	Not-Overlapped	NA	NA	0.936201048681197	NA	NA	NA	NA	NA	NA	NA	NA
ZNF592_1.motif	226879	243223	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF592_5.motif	68558	72401	Not-Overlapped	NA	NA	0.999999999962123	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_1.motif	13	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_2.motif	97759	91980	Overlapped	-50	1.2017310252996	3.16085765798554e-12	0.0032092631067084	0.00778205186472531	0.0146879929143391	0.0114787298076307	0.0491241823372314	0.0445479499192115	2.60132937226402	NS
ZNF594_3.motif	20814	19527	Not-Overlapped	NA	NA	0.0591309403764516	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_4.motif	251	218	Not-Overlapped	NA	NA	0.636962165836449	NA	NA	NA	NA	NA	NA	NA	NA
ZNF595_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF596_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF597_1.motif	2491	2591	Not-Overlapped	NA	NA	0.99860833271297	NA	NA	NA	NA	NA	NA	NA	NA
ZNF597_2.motif	328915	331640	Not-Overlapped	NA	NA	0.999999994210471	NA	NA	NA	NA	NA	NA	NA	NA
ZNF599_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF600_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF600_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF605_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF606_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF607_1.motif	727	768	Not-Overlapped	NA	NA	0.999480344171074	NA	NA	NA	NA	NA	NA	NA	NA
ZNF607_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF610_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF611_1.motif	936629	1031447	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF611_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF613_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF614_1.motif	29	41	Not-Overlapped	NA	NA	0.374810095967539	NA	NA	NA	NA	NA	NA	NA	NA
ZNF615_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF616_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF616_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF619_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF620_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF621_1.motif	4	5	Not-Overlapped	NA	NA	0.27962023032499	NA	NA	NA	NA	NA	NA	NA	NA
ZNF623_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF624_1.motif	9038	10435	Not-Overlapped	NA	NA	0.999999999644106	NA	NA	NA	NA	NA	NA	NA	NA
ZNF624_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF625_1.motif	193	159	Not-Overlapped	NA	NA	0.548006074265994	NA	NA	NA	NA	NA	NA	NA	NA
ZNF626_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF627_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF628_1.motif	25	24	Not-Overlapped	NA	NA	0.336612888735179	NA	NA	NA	NA	NA	NA	NA	NA
ZNF628_2.motif	31	27	Not-Overlapped	NA	NA	0.340956280847891	NA	NA	NA	NA	NA	NA	NA	NA
ZNF629_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF639_1.motif	1436	1363	Not-Overlapped	NA	NA	0.343359347253688	NA	NA	NA	NA	NA	NA	NA	NA
ZNF639_2.motif	60250	62045	Not-Overlapped	NA	NA	0.999999999999567	NA	NA	NA	NA	NA	NA	NA	NA
ZNF641_1.motif	15144	11809	Overlapped	100	1.9060773480663	1.76242805485339e-25	0.00232620747583357	0.00473232938933776	0.00721850526548811	0.00489229778965454	0.0218953986344517	0.0214260930033426	2.90407255418884	NS
ZNF641_2.motif	24197	19831	Overlapped	100	1.67128027681661	1.7695127525416e-23	0.00319711522596572	0.00538717473099796	0.00958523122877065	0.00638811600280493	0.0287495792371854	0.0299911946168182	3.19436331135621	significant
ZNF644_1.motif	156934	161419	Not-Overlapped	NA	NA	0.999999944395709	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_15.motif	5770	6225	Not-Overlapped	NA	NA	0.999998684687057	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_2.motif	294231	320536	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_8.motif	475269	506948	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF648_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF649_1.motif	22	45	Not-Overlapped	NA	NA	0.397355064146038	NA	NA	NA	NA	NA	NA	NA	NA
ZNF652_1.motif	480	523	Not-Overlapped	NA	NA	0.932511191557979	NA	NA	NA	NA	NA	NA	NA	NA
ZNF653_1.motif	527	615	Not-Overlapped	NA	NA	0.694375027342904	NA	NA	NA	NA	NA	NA	NA	NA
ZNF654_1.motif	118117	124304	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF655_1.motif	5455	6576	Not-Overlapped	NA	NA	0.999998369143362	NA	NA	NA	NA	NA	NA	NA	NA
ZNF655_2.motif	113066	119880	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF658_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF658_2.motif	345	350	Not-Overlapped	NA	NA	0.966562719742398	NA	NA	NA	NA	NA	NA	NA	NA
ZNF660_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF66_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF662_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF664_1.motif	0	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF665_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF667_1.motif	10398	12321	Not-Overlapped	NA	NA	0.999999999999967	NA	NA	NA	NA	NA	NA	NA	NA
ZNF667_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF668_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF668_2.motif	3472	3753	Not-Overlapped	NA	NA	0.99999864526628	NA	NA	NA	NA	NA	NA	NA	NA
ZNF669_1.motif	6	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
ZNF670_1.motif	955	1123	Not-Overlapped	NA	NA	0.999846439302279	NA	NA	NA	NA	NA	NA	NA	NA
ZNF671_1.motif	11	15	Not-Overlapped	NA	NA	0.305481060875278	NA	NA	NA	NA	NA	NA	NA	NA
ZNF671_2.motif	106033	106999	Not-Overlapped	NA	NA	0.999989179449563	NA	NA	NA	NA	NA	NA	NA	NA
ZNF672_1.motif	471	521	Not-Overlapped	NA	NA	0.859566157641789	NA	NA	NA	NA	NA	NA	NA	NA
ZNF672_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF674_1.motif	1248	1289	Not-Overlapped	NA	NA	0.998486657386375	NA	NA	NA	NA	NA	NA	NA	NA
ZNF674_2.motif	49	35	Not-Overlapped	NA	NA	0.354686063969282	NA	NA	NA	NA	NA	NA	NA	NA
ZNF675_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF676_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF677_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF678_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF679_1.motif	29	21	Not-Overlapped	NA	NA	0.609224769528371	NA	NA	NA	NA	NA	NA	NA	NA
ZNF680_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF681_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF682_1.motif	3	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF684_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF687_1.motif	311741	344107	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF689_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF691_1.Infer.motif	11747	11342	Not-Overlapped	NA	NA	0.920307590768246	NA	NA	NA	NA	NA	NA	NA	NA
ZNF69_1.motif	1	7	Not-Overlapped	NA	NA	0.282610821023653	NA	NA	NA	NA	NA	NA	NA	NA
ZNF692_1.motif	1593	1811	Not-Overlapped	NA	NA	0.999592716294713	NA	NA	NA	NA	NA	NA	NA	NA
ZNF69_2.motif	868084	910697	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF695_1.motif	3	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ZNF696_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF697_1.motif	17796	17545	Not-Overlapped	NA	NA	0.471174920744869	NA	NA	NA	NA	NA	NA	NA	NA
ZNF697_2.motif	4	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
ZNF699_1.motif	6053	5479	Not-Overlapped	NA	NA	0.344807439103803	NA	NA	NA	NA	NA	NA	NA	NA
ZNF699_2.motif	51	51	Not-Overlapped	NA	NA	0.825620336627365	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_1.motif	1326	1250	Not-Overlapped	NA	NA	0.999928091159472	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_2.motif	18339	18783	Not-Overlapped	NA	NA	0.999999044054371	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_3.motif	46	36	Not-Overlapped	NA	NA	0.367001552301549	NA	NA	NA	NA	NA	NA	NA	NA
ZNF701_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF70_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705A_1.motif	56791	52203	Not-Overlapped	NA	NA	0.0665951754363113	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705D_1.motif	56791	52203	Not-Overlapped	NA	NA	0.0665951754363113	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705G_1.motif	129264	111768	Overlapped	0	1.43218197135636	1.7554192843858e-42	0.016135493647833	0.0280919080378521	0.0352928342354497	0.0191573405876167	0.0927648559982998	0.0825431866342916	2.46643589086601	NS
ZNF707_1.motif	231	207	Not-Overlapped	NA	NA	0.715655602759231	NA	NA	NA	NA	NA	NA	NA	NA
ZNF708_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF709_1.motif	146	139	Not-Overlapped	NA	NA	0.403421553674985	NA	NA	NA	NA	NA	NA	NA	NA
ZNF710_1.motif	4913	4715	Not-Overlapped	NA	NA	0.999821688408806	NA	NA	NA	NA	NA	NA	NA	NA
ZNF710_2.motif	12	10	Not-Overlapped	NA	NA	0.291979135532724	NA	NA	NA	NA	NA	NA	NA	NA
ZNF711_1.motif	20468	17196	Overlapped	50	1.86122448979592	1.74094473706137e-31	0.00189388074405043	0.00378114246063325	0.00713735470093362	0.00524347395688319	0.0228677765715832	0.0298187982852952	4.32565199538892	significant
ZNF71_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF713_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF714_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF716_1.motif	327438	310905	Not-Overlapped	NA	NA	0.396627234622878	NA	NA	NA	NA	NA	NA	NA	NA
ZNF716_2.motif	21	18	Not-Overlapped	NA	NA	0.316456428331875	NA	NA	NA	NA	NA	NA	NA	NA
ZNF717_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF717_2.motif	35	47	Not-Overlapped	NA	NA	0.804876107063863	NA	NA	NA	NA	NA	NA	NA	NA
ZNF718_1.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF718_2.motif	127880	135053	Not-Overlapped	NA	NA	0.999999999997546	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7_1.motif	314	346	Not-Overlapped	NA	NA	0.714165182857068	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_1.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_2.motif	16	26	Not-Overlapped	NA	NA	0.338770663662968	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_6.motif	183	214	Not-Overlapped	NA	NA	0.390316009447923	NA	NA	NA	NA	NA	NA	NA	NA
ZNF724P_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF726_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF726_4.motif	133431	136683	Not-Overlapped	NA	NA	0.999999999979633	NA	NA	NA	NA	NA	NA	NA	NA
ZNF727_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
EMX1_1.motif	40544	45577	Not-Overlapped	NA	NA	0.999999999950493	NA	NA	NA	NA	NA	NA	NA	NA
EMX1_2.motif	367	380	Not-Overlapped	NA	NA	0.928115859828378	NA	NA	NA	NA	NA	NA	NA	NA
EMX2_1.motif	452	429	Not-Overlapped	NA	NA	0.621776122724878	NA	NA	NA	NA	NA	NA	NA	NA
EN1_2.motif	76366	83778	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
EN1_3.motif	304	390	Not-Overlapped	NA	NA	0.999477741949967	NA	NA	NA	NA	NA	NA	NA	NA
EN2_1.motif	40204	44646	Not-Overlapped	NA	NA	0.999999999999952	NA	NA	NA	NA	NA	NA	NA	NA
ENO1_1.motif	6816	6957	Not-Overlapped	NA	NA	0.999974172619203	NA	NA	NA	NA	NA	NA	NA	NA
EOMES_1.motif	7283	7284	Not-Overlapped	NA	NA	0.99999996760092	NA	NA	NA	NA	NA	NA	NA	NA
EOMES_2.motif	3	2	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
EPAS1_1.motif	678	769	Not-Overlapped	NA	NA	0.999876371536799	NA	NA	NA	NA	NA	NA	NA	NA
ERF_1.motif	1108	1183	Not-Overlapped	NA	NA	0.999599562336624	NA	NA	NA	NA	NA	NA	NA	NA
ERG_1.motif	487	500	Not-Overlapped	NA	NA	0.999799579590517	NA	NA	NA	NA	NA	NA	NA	NA
ERG_2.motif	0	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ERG_3.motif	8760	8424	Not-Overlapped	NA	NA	0.601808948533394	NA	NA	NA	NA	NA	NA	NA	NA
ESR1_1.motif	79	66	Not-Overlapped	NA	NA	0.834220548467234	NA	NA	NA	NA	NA	NA	NA	NA
ESR2_1.motif	314	268	Not-Overlapped	NA	NA	0.903454897978424	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_1.motif	4376	4268	Not-Overlapped	NA	NA	0.999925368692979	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_2.motif	6	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_3.motif	214	176	Not-Overlapped	NA	NA	0.870739079367378	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_4.motif	9	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ESRRB_1.motif	3208	3156	Not-Overlapped	NA	NA	0.99984336955972	NA	NA	NA	NA	NA	NA	NA	NA
ESRRG_3.motif	3438	3363	Not-Overlapped	NA	NA	0.999823697102261	NA	NA	NA	NA	NA	NA	NA	NA
ESX1_1.motif	76366	83778	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ETS1_1.motif	6576	6498	Not-Overlapped	NA	NA	0.999998350501498	NA	NA	NA	NA	NA	NA	NA	NA
ETS1_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ETS1_3.motif	44	62	Not-Overlapped	NA	NA	0.674993352602457	NA	NA	NA	NA	NA	NA	NA	NA
ETS2_1.motif	25543	23787	Not-Overlapped	NA	NA	0.00193890467919242	NA	NA	NA	NA	NA	NA	NA	NA
