motif	ntarget_hits	nrandom_hits	Posison.Test	max.class	max.FC	Poison.Test.P.value	Q1	Median	Q3	IQR	Outlier	max.peak	peak.IQR.ratio	peak.Test
LHX1_1.motif	441	408	Not-Overlapped	NA	NA	0.999959373411186	NA	NA	NA	NA	NA	NA	NA	NA
LHX2_1.motif	28	12	Not-Overlapped	NA	NA	0.293601241841239	NA	NA	NA	NA	NA	NA	NA	NA
LHX2_2.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
LHX3_1.motif	51	56	Not-Overlapped	NA	NA	0.372170588249458	NA	NA	NA	NA	NA	NA	NA	NA
LHX4_1.motif	441	408	Not-Overlapped	NA	NA	0.999959373411186	NA	NA	NA	NA	NA	NA	NA	NA
LHX6_1.motif	455	414	Not-Overlapped	NA	NA	0.999959373411186	NA	NA	NA	NA	NA	NA	NA	NA
LHX6_3.motif	5	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
LHX8_1.motif	7	4	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
LHX9_2.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
LMX1A_1.motif	282	270	Not-Overlapped	NA	NA	0.999995105562872	NA	NA	NA	NA	NA	NA	NA	NA
LMX1B_1.motif	1129	1071	Not-Overlapped	NA	NA	0.999999995829472	NA	NA	NA	NA	NA	NA	NA	NA
LYL1_1.Infer.motif	321	229	Not-Overlapped	NA	NA	0.469761907424373	NA	NA	NA	NA	NA	NA	NA	NA
MAF_1.motif	275	273	Not-Overlapped	NA	NA	0.842058275727236	NA	NA	NA	NA	NA	NA	NA	NA
MAFA_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
MAFB_1.motif	2	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
MAFF_1.motif	7	11	Not-Overlapped	NA	NA	0.295241472242587	NA	NA	NA	NA	NA	NA	NA	NA
MAFF_2.motif	0	2	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
MAFG_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MAFK_1.motif	47	47	Not-Overlapped	NA	NA	0.385753456433745	NA	NA	NA	NA	NA	NA	NA	NA
MAFK_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
MAX_2.motif	80	90	Not-Overlapped	NA	NA	0.821386386183122	NA	NA	NA	NA	NA	NA	NA	NA
MAX_3.motif	40	44	Not-Overlapped	NA	NA	0.365006350324519	NA	NA	NA	NA	NA	NA	NA	NA
MAZ_1.motif	25	30	Not-Overlapped	NA	NA	0.309053938780252	NA	NA	NA	NA	NA	NA	NA	NA
MAZ_2.motif	771	423	Not-Overlapped	NA	NA	0.392621351104229	NA	NA	NA	NA	NA	NA	NA	NA
MBD2_1.motif	79	61	Not-Overlapped	NA	NA	0.92225564015871	NA	NA	NA	NA	NA	NA	NA	NA
MECOM_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MECOM_2.motif	1	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
MECP2_1.motif	592	518	Not-Overlapped	NA	NA	0.884884942115391	NA	NA	NA	NA	NA	NA	NA	NA
MEF2A_1.motif	143	201	Not-Overlapped	NA	NA	0.501883731696214	NA	NA	NA	NA	NA	NA	NA	NA
MEF2B_1.motif	2	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
MEF2C_1.motif	72	92	Not-Overlapped	NA	NA	0.52148965131764	NA	NA	NA	NA	NA	NA	NA	NA
MEF2D_1.motif	52	76	Not-Overlapped	NA	NA	0.48043839574021	NA	NA	NA	NA	NA	NA	NA	NA
MEIS1_1.motif	36	35	Not-Overlapped	NA	NA	0.357082591428534	NA	NA	NA	NA	NA	NA	NA	NA
MEIS2_1.motif	2	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
MEIS3_2.motif	2	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
MEOX1_1.motif	343	314	Not-Overlapped	NA	NA	0.999999710630385	NA	NA	NA	NA	NA	NA	NA	NA
MEOX2_1.motif	527	472	Not-Overlapped	NA	NA	0.999998645754708	NA	NA	NA	NA	NA	NA	NA	NA
MEOX2_3.motif	8	9	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
MESP1_1.motif	245	373	Not-Overlapped	NA	NA	0.997504792641394	NA	NA	NA	NA	NA	NA	NA	NA
MGA_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MGA_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MITF_1.motif	273	380	Not-Overlapped	NA	NA	0.997230604284488	NA	NA	NA	NA	NA	NA	NA	NA
MIXL1_1.motif	1119	1115	Not-Overlapped	NA	NA	0.999687388249858	NA	NA	NA	NA	NA	NA	NA	NA
MLX_1.motif	8	4	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
MLXIP_1.Infer.motif	80	90	Not-Overlapped	NA	NA	0.821386386183122	NA	NA	NA	NA	NA	NA	NA	NA
MLXIPL_1.motif	12	10	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
MNT_1.motif	80	90	Not-Overlapped	NA	NA	0.821386386183122	NA	NA	NA	NA	NA	NA	NA	NA
MNX1_1.motif	441	408	Not-Overlapped	NA	NA	0.999959373411186	NA	NA	NA	NA	NA	NA	NA	NA
MSC_1.motif	9	13	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
MSX1_1.motif	182	123	Not-Overlapped	NA	NA	0.649173934743346	NA	NA	NA	NA	NA	NA	NA	NA
MSX2_2.motif	945	945	Not-Overlapped	NA	NA	0.999968355388302	NA	NA	NA	NA	NA	NA	NA	NA
MSX3_1.motif	441	408	Not-Overlapped	NA	NA	0.999959373411186	NA	NA	NA	NA	NA	NA	NA	NA
MTF1_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MXI1_1.motif	57	74	Not-Overlapped	NA	NA	0.825620336627365	NA	NA	NA	NA	NA	NA	NA	NA
MYB_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
MYBL1_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MYBL1_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MYBL2_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MYBL2_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MYC_1.motif	62	82	Not-Overlapped	NA	NA	0.834220548467234	NA	NA	NA	NA	NA	NA	NA	NA
MYCN_1.motif	80	90	Not-Overlapped	NA	NA	0.821386386183122	NA	NA	NA	NA	NA	NA	NA	NA
MYF5_1.motif	52	51	Not-Overlapped	NA	NA	0.372170588249458	NA	NA	NA	NA	NA	NA	NA	NA
MYF6_1.motif	15	15	Not-Overlapped	NA	NA	0.301989848750989	NA	NA	NA	NA	NA	NA	NA	NA
MYNN_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
MYOD1_1.motif	114	104	Not-Overlapped	NA	NA	0.518119838543363	NA	NA	NA	NA	NA	NA	NA	NA
MYOG_1.motif	32	29	Not-Overlapped	NA	NA	0.599994091202184	NA	NA	NA	NA	NA	NA	NA	NA
MZF1_1.motif	978	703	Not-Overlapped	NA	NA	0.135062337092554	NA	NA	NA	NA	NA	NA	NA	NA
MZF1_2.motif	93	46	Not-Overlapped	NA	NA	0.367001552301549	NA	NA	NA	NA	NA	NA	NA	NA
NANOG_1.motif	45	33	Not-Overlapped	NA	NA	0.352321490209487	NA	NA	NA	NA	NA	NA	NA	NA
NEUROD1_1.motif	44	69	Not-Overlapped	NA	NA	0.804876107063863	NA	NA	NA	NA	NA	NA	NA	NA
NEUROD2_1.motif	37	42	Not-Overlapped	NA	NA	0.328249835598901	NA	NA	NA	NA	NA	NA	NA	NA
NEUROD4_1.motif	6	6	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
NEUROG2_1.motif	10	14	Not-Overlapped	NA	NA	0.293601241841239	NA	NA	NA	NA	NA	NA	NA	NA
NFAT5_1.motif	3	8	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
NFATC1_3.motif	2	4	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
NFATC1_5.motif	63	63	Not-Overlapped	NA	NA	0.46768339408339	NA	NA	NA	NA	NA	NA	NA	NA
NFATC2_1.motif	792	708	Not-Overlapped	NA	NA	0.949963066035943	NA	NA	NA	NA	NA	NA	NA	NA
NFATC3_1.motif	270	248	Not-Overlapped	NA	NA	0.931221255869063	NA	NA	NA	NA	NA	NA	NA	NA
NFATC4_1.motif	412	331	Not-Overlapped	NA	NA	0.581574151415889	NA	NA	NA	NA	NA	NA	NA	NA
NFE2_1.motif	8	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NFE2_2.motif	9	9	Not-Overlapped	NA	NA	0.282610821023653	NA	NA	NA	NA	NA	NA	NA	NA
NFE2L1_1.motif	78	104	Not-Overlapped	NA	NA	0.921418926859915	NA	NA	NA	NA	NA	NA	NA	NA
NFE2L2_1.motif	2	2	Not-Overlapped	NA	NA	0.271016530930375	NA	NA	NA	NA	NA	NA	NA	NA
NFIA_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
NFIB_1.motif	3	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
NFIC_1.motif	2052	1938	Not-Overlapped	NA	NA	0.746826830494326	NA	NA	NA	NA	NA	NA	NA	NA
NFIL3_1.motif	31	28	Not-Overlapped	NA	NA	0.345413225695576	NA	NA	NA	NA	NA	NA	NA	NA
NFIX_1.motif	3	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
NFIX_2.motif	806	766	Not-Overlapped	NA	NA	0.780732899486463	NA	NA	NA	NA	NA	NA	NA	NA
NFKB1_1.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NFKB1_2.motif	18	9	Not-Overlapped	NA	NA	0.290374854568259	NA	NA	NA	NA	NA	NA	NA	NA
NFKB_1.motif	19	11	Not-Overlapped	NA	NA	0.293601241841239	NA	NA	NA	NA	NA	NA	NA	NA
NFKB2_1.motif	4	10	Not-Overlapped	NA	NA	0.800851726528544	NA	NA	NA	NA	NA	NA	NA	NA
NFYA_1.motif	16	22	Not-Overlapped	NA	NA	0.33448242741407	NA	NA	NA	NA	NA	NA	NA	NA
NFYB_1.motif	26	29	Not-Overlapped	NA	NA	0.359511724703558	NA	NA	NA	NA	NA	NA	NA	NA
NFYC_1.motif	13	13	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
NHLH1_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
NHLH2_1.motif	2	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
NKX1_1_1.motif	2054	1926	Not-Overlapped	NA	NA	0.88992176353121	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_1_1.motif	406	450	Not-Overlapped	NA	NA	0.987349014790622	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_2_1.motif	44	32	Not-Overlapped	NA	NA	0.286790703826408	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_3_1.motif	207	250	Not-Overlapped	NA	NA	0.974185094421814	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_4_2.motif	54	71	Not-Overlapped	NA	NA	0.493908631134795	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_4_4.motif	2465	2493	Not-Overlapped	NA	NA	0.998858612931315	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_5_1.motif	339	351	Not-Overlapped	NA	NA	0.997693411332225	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_5_3.motif	113	142	Not-Overlapped	NA	NA	0.665600209844847	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_6_1.motif	63	76	Not-Overlapped	NA	NA	0.682751896885244	NA	NA	NA	NA	NA	NA	NA	NA
NKX2_8_1.motif	170	206	Not-Overlapped	NA	NA	0.894806398355915	NA	NA	NA	NA	NA	NA	NA	NA
NKX3_1_1.motif	17	28	Not-Overlapped	NA	NA	0.343170282671578	NA	NA	NA	NA	NA	NA	NA	NA
NKX3_1_2.motif	80	72	Not-Overlapped	NA	NA	0.452200816527184	NA	NA	NA	NA	NA	NA	NA	NA
NKX3_2_1.motif	362	372	Not-Overlapped	NA	NA	0.685959255516176	NA	NA	NA	NA	NA	NA	NA	NA
NKX6_1_1.motif	31	21	Not-Overlapped	NA	NA	0.320292263826806	NA	NA	NA	NA	NA	NA	NA	NA
NKX6_2_1.motif	1371	1292	Not-Overlapped	NA	NA	0.999984728424646	NA	NA	NA	NA	NA	NA	NA	NA
NKX6_3_1.motif	1220	1132	Not-Overlapped	NA	NA	0.999027692673902	NA	NA	NA	NA	NA	NA	NA	NA
NOBOX_1.motif	441	405	Not-Overlapped	NA	NA	0.284488193202969	NA	NA	NA	NA	NA	NA	NA	NA
NOTO_1.motif	351	244	Not-Overlapped	NA	NA	0.19827505449727	NA	NA	NA	NA	NA	NA	NA	NA
NPAS1_1.Infer.motif	2	6	Not-Overlapped	NA	NA	0.27962023032499	NA	NA	NA	NA	NA	NA	NA	NA
NPAS2_1.motif	80	164	Not-Overlapped	NA	NA	0.999799579590517	NA	NA	NA	NA	NA	NA	NA	NA
NPAS4_1.Infer.motif	2	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
NR0B1_1.motif	147	77	Not-Overlapped	NA	NA	0.297659457294694	NA	NA	NA	NA	NA	NA	NA	NA
NR1D1_1.motif	3	6	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
NR1D1_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NR1D2_1.motif	11	17	Not-Overlapped	NA	NA	0.309053938780252	NA	NA	NA	NA	NA	NA	NA	NA
NR1H2_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NR1H3_1.motif	8	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
NR1H4_1.motif	5	4	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
NR1I2_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NR1I3_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NR2C1_1.motif	12	12	Not-Overlapped	NA	NA	0.300273997337631	NA	NA	NA	NA	NA	NA	NA	NA
NR2C2_1.motif	3	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
NR2C2_2.motif	15	9	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
NR2E1_1.motif	315	365	Not-Overlapped	NA	NA	0.421224138749689	NA	NA	NA	NA	NA	NA	NA	NA
NR2E1_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
NR2E3_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NR2E3_2.motif	196	202	Not-Overlapped	NA	NA	0.551200173777764	NA	NA	NA	NA	NA	NA	NA	NA
NR2F1_1.motif	4	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
NR2F1_2.motif	38	39	Not-Overlapped	NA	NA	0.377487310938736	NA	NA	NA	NA	NA	NA	NA	NA
NR2F2_2.motif	3	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
NR2F6_3.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
NR3C1_1.motif	6	4	Not-Overlapped	NA	NA	0.271016530930375	NA	NA	NA	NA	NA	NA	NA	NA
NR3C1_2.motif	16	7	Not-Overlapped	NA	NA	0.282610821023653	NA	NA	NA	NA	NA	NA	NA	NA
NR3C2_2.motif	3	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
NR4A1_1.motif	60	57	Not-Overlapped	NA	NA	0.621983403445196	NA	NA	NA	NA	NA	NA	NA	NA
NR4A2_3.motif	20	20	Not-Overlapped	NA	NA	0.328249835598901	NA	NA	NA	NA	NA	NA	NA	NA
NR4A3_1.motif	25	16	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
NR5A1_1.motif	153	144	Not-Overlapped	NA	NA	0.0198061605860564	NA	NA	NA	NA	NA	NA	NA	NA
NR5A2_1.motif	18	16	Not-Overlapped	NA	NA	0.310871903126018	NA	NA	NA	NA	NA	NA	NA	NA
NR6A1_1.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
NRF1_1.motif	3	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
NRL_1.motif	294	312	Not-Overlapped	NA	NA	0.656462152682777	NA	NA	NA	NA	NA	NA	NA	NA
OLIG1_1.motif	15	23	Not-Overlapped	NA	NA	0.295241472242587	NA	NA	NA	NA	NA	NA	NA	NA
OLIG2_1.motif	20	24	Not-Overlapped	NA	NA	0.300273997337631	NA	NA	NA	NA	NA	NA	NA	NA
OLIG3_1.motif	22	28	Not-Overlapped	NA	NA	0.310871903126018	NA	NA	NA	NA	NA	NA	NA	NA
ONECUT1_1.motif	28	33	Not-Overlapped	NA	NA	0.628565238402288	NA	NA	NA	NA	NA	NA	NA	NA
ONECUT2_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ONECUT3_1.motif	12	17	Not-Overlapped	NA	NA	0.307257113554785	NA	NA	NA	NA	NA	NA	NA	NA
OSR1_1.motif	389	441	Not-Overlapped	NA	NA	0.8455669845273	NA	NA	NA	NA	NA	NA	NA	NA
OSR2_1.motif	18	28	Not-Overlapped	NA	NA	0.615537979575297	NA	NA	NA	NA	NA	NA	NA	NA
OTP_1.motif	945	865	Not-Overlapped	NA	NA	0.445148808376453	NA	NA	NA	NA	NA	NA	NA	NA
OTP_2.motif	26	42	Not-Overlapped	NA	NA	0.347685681127783	NA	NA	NA	NA	NA	NA	NA	NA
OTX1_2.motif	208	203	Not-Overlapped	NA	NA	0.659379647136016	NA	NA	NA	NA	NA	NA	NA	NA
OTX2_1.motif	16	14	Not-Overlapped	NA	NA	0.303725422594385	NA	NA	NA	NA	NA	NA	NA	NA
OVOL1_1.motif	37	44	Not-Overlapped	NA	NA	0.621983403445196	NA	NA	NA	NA	NA	NA	NA	NA
OVOL2_1.motif	146	134	Not-Overlapped	NA	NA	0.146062745201183	NA	NA	NA	NA	NA	NA	NA	NA
OVOL3_1.motif	146	134	Not-Overlapped	NA	NA	0.146062745201183	NA	NA	NA	NA	NA	NA	NA	NA
PATZ1_1.motif	122	78	Not-Overlapped	NA	NA	0.0926251554934332	NA	NA	NA	NA	NA	NA	NA	NA
PAX1_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PAX2_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PAX2_3.motif	361	441	Not-Overlapped	NA	NA	0.999777357553412	NA	NA	NA	NA	NA	NA	NA	NA
PAX3_2.motif	18	14	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
PAX4_4.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PAX4_5.motif	189	122	Not-Overlapped	NA	NA	0.440401862761859	NA	NA	NA	NA	NA	NA	NA	NA
PAX5_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PAX6_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PAX7_1.motif	40	20	Not-Overlapped	NA	NA	0.298577534075836	NA	NA	NA	NA	NA	NA	NA	NA
PAX8_1.motif	36	47	Not-Overlapped	NA	NA	0.638703387408776	NA	NA	NA	NA	NA	NA	NA	NA
PAX8_2.motif	0	2	Not-Overlapped	NA	NA	0.268265094068137	NA	NA	NA	NA	NA	NA	NA	NA
PAX9_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PBX1_1.motif	16	24	Not-Overlapped	NA	NA	0.609224769528371	NA	NA	NA	NA	NA	NA	NA	NA
PBX2_1.motif	2	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
PBX3_1.motif	25	31	Not-Overlapped	NA	NA	0.625257000305434	NA	NA	NA	NA	NA	NA	NA	NA
PDX1_2.motif	536	496	Not-Overlapped	NA	NA	0.721155147898069	NA	NA	NA	NA	NA	NA	NA	NA
PGR_1.motif	6	6	Not-Overlapped	NA	NA	0.276692269798026	NA	NA	NA	NA	NA	NA	NA	NA
PHOX2A_1.motif	31	41	Not-Overlapped	NA	NA	0.36197413377687	NA	NA	NA	NA	NA	NA	NA	NA
PHOX2B_1.motif	32	45	Not-Overlapped	NA	NA	0.369567996723238	NA	NA	NA	NA	NA	NA	NA	NA
PITX1_1.motif	208	203	Not-Overlapped	NA	NA	0.659379647136016	NA	NA	NA	NA	NA	NA	NA	NA
PITX2_1.motif	207	221	Not-Overlapped	NA	NA	0.674841936036594	NA	NA	NA	NA	NA	NA	NA	NA
PITX3_1.motif	208	203	Not-Overlapped	NA	NA	0.659379647136016	NA	NA	NA	NA	NA	NA	NA	NA
PKNOX1_1.motif	4	10	Not-Overlapped	NA	NA	0.27962023032499	NA	NA	NA	NA	NA	NA	NA	NA
PKNOX2_1.motif	2	7	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
PLAG1_1.motif	4	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
PLAGL1_1.motif	20	30	Not-Overlapped	NA	NA	0.4016442034993	NA	NA	NA	NA	NA	NA	NA	NA
PLAGL2_1.motif	974	714	Not-Overlapped	NA	NA	0.41629307243298	NA	NA	NA	NA	NA	NA	NA	NA
PLAGL2_2.motif	1500	1242	Not-Overlapped	NA	NA	0.161780354359444	NA	NA	NA	NA	NA	NA	NA	NA
POU1F1_1.motif	27	35	Not-Overlapped	NA	NA	0.359511724703558	NA	NA	NA	NA	NA	NA	NA	NA
POU1F1_2.motif	2	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
POU2F1_1.motif	4	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
POU2F1_2.motif	32	41	Not-Overlapped	NA	NA	0.340956280847891	NA	NA	NA	NA	NA	NA	NA	NA
POU2F1_3.motif	621	547	Not-Overlapped	NA	NA	0.999477741949967	NA	NA	NA	NA	NA	NA	NA	NA
POU2F2_1.motif	37	50	Not-Overlapped	NA	NA	0.349136509006062	NA	NA	NA	NA	NA	NA	NA	NA
POU2F2_2.motif	60	78	Not-Overlapped	NA	NA	0.377487310938736	NA	NA	NA	NA	NA	NA	NA	NA
POU2F3_2.motif	11	13	Not-Overlapped	NA	NA	0.287218606149038	NA	NA	NA	NA	NA	NA	NA	NA
POU3F1_2.motif	5	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
POU3F1_3.motif	18	31	Not-Overlapped	NA	NA	0.367001552301549	NA	NA	NA	NA	NA	NA	NA	NA
POU3F2_3.motif	3	11	Not-Overlapped	NA	NA	0.296900132199006	NA	NA	NA	NA	NA	NA	NA	NA
POU3F3_2.motif	57	72	Not-Overlapped	NA	NA	0.422785788251384	NA	NA	NA	NA	NA	NA	NA	NA
POU3F4_2.motif	21	21	Not-Overlapped	NA	NA	0.310871903126018	NA	NA	NA	NA	NA	NA	NA	NA
POU4F1_1.motif	17	12	Not-Overlapped	NA	NA	0.298577534075836	NA	NA	NA	NA	NA	NA	NA	NA
POU4F2_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
POU4F3_1.motif	23	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
POU5F1_1.motif	1	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
POU5F1B_1.motif	70	74	Not-Overlapped	NA	NA	0.276901369211704	NA	NA	NA	NA	NA	NA	NA	NA
POU5F1B_2.motif	9	9	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
POU5F1P1_1.motif	9	9	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
POU6F1_2.motif	4	7	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
POU6F2_1.motif	5	2	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
PPARA_1.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PPARD_1.motif	2	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
PPARG_1.motif	6	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
PPARG_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PRDM10_1.motif	213	251	Not-Overlapped	NA	NA	0.78375376564681	NA	NA	NA	NA	NA	NA	NA	NA
PRDM1_1.motif	6	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
PRDM13_1.motif	37	17	Not-Overlapped	NA	NA	0.310871903126018	NA	NA	NA	NA	NA	NA	NA	NA
PRDM14_1.motif	4	11	Not-Overlapped	NA	NA	0.296900132199006	NA	NA	NA	NA	NA	NA	NA	NA
